,sentiment,wordCount
Truly captivating from the beginning to the end you can truly tell that it was from the heart. You can truly tell this was written by him because it's about things he experienced himself in life. Eminem from slim shady till the day I die I WILL ALWAYS BE A FAN!!!,0.8275,56
Valentine’s Day and Eminem song gives company 😉,0.0,10
"WHAT is this garbage? Can't you insult people, like you did before, Marshall? Where's Shady?",0.6948,20
"WOW Work on Water, World  of Warcraft, World of Warfare, World of Web. WOW 
The game is a peaceful world of warfare, 
I hope even if it is not a game for me. 
I mean the whole rap game. A-Z 
Rap is always not only music but a huge project in my opinion even if not 
everyone sees it like me.
Of course it's more than just rap, but without a problem rap would not have been that big.",0.9379,89
We love jesus and every body,0.6369,6
What do you mean?,0.0,5
When i heard that part i was like wut,0.3612,9
Why didn't he collaborated with Rihanna 😭😭😭,0.0,9
"Words and Rap is Peaceful Modern Warfare, if accepted and understood everywhere, theoretically you no longer need weapons and wars in the world, because you can communicate through the web.
I do not know if today is still a dog, the best friend of man or if it is the Internet. Dogs could not stop this incorrigible behavior for several thousand years.",0.5702,69
Wow,0.5859,1
Wow just wow beautiful song!,0.9151,6
Wtf was that ending,-0.5859,4
You are a GOD eminem,0.4278,5
You ok buddy?,0.296,4
You still haven't let me down Em ❤,0.0,8
Your the best,0.6369,3
at that last verse it gets me teary everytime,0.0,9
brazil :)  \o/,0.7351,5
cameron Mitchell I was looking for Walk on Water by 30 Seconds to Mars... :(,-0.4404,16
e.m.good from victor,0.0,3
eliot amado Cause people are mad that he changed his style ...,-0.4939,12
gives me chills everytime I listen to the 3rd verse,0.0,10
hes like 42 so old!,0.4199,6
https://youtu.be/GVaT4LGIdUg,0.0,1
"i came and listened to this song again because i thought i was being a little biased saying this shit was trash, and my second time around i am more disgusted by your excuse for talent.  You have yet to make a song that means anything to anyone but white supremacist whites, who just want to say the white man is the best rapper, but why you wanna mention nas knowing you are nothing close to nas, you are trash and can never make a song meaningful like nas- i can.  emeinem i just have to say that you are disrespecting the vert music you act like you are trying to embrace, which really seems like you couldnt make money being a backstreet boy, so you became john cena.  oh and the song stan is garbage, and it doesnt make you god like, nodoby related to that shit except kids who had no identity and adopted your gimmick.",0.862,171
i get goosebumps eachtime i listen to this,0.0,8
i love this soing.😭😘,0.6369,7
i love this song 👍🏻👍🏻👍🏻,0.6369,10
i wrote stan😍,0.0,4
it means he's going to wash out his blonde hair die typically associated with his image,-0.5994,16
just listen to the lyrics :( amazing!,0.2942,8
ledgends,0.0,1
lit,0.0,1
omg becky,0.0,2
only like beyonce's part,0.3612,4
partner pal Sounds good to me so stfu,0.4404,8
princess and the frog vibes?,0.0,6
says the minecraft kid,0.0,4
still loving him at 50 yrs old.,0.5994,8
the best song ever,0.6369,4
this video reminds me of the one guy i use to love,0.6369,12
y tho,0.0,2
you are amasing you both are.😭😘😚😍😙😗😛😜😂😢,0.0,17
"you good  eminem
from victor cox good",0.7003,7
Øne In The Cøments Randøm Fan hello lol,0.6249,8
אתה המלך שלי  כי אתה מדים,0.0,6
😍🎤😍,0.0,3
😍😍😍😍 love to do,0.6369,6
😭😭🔉🎵,0.0,4
🙋🍁🌸,0.0,3
🤙,0.0,1
