,sentiment,wordCount
new school meets old school and its a smash BOYZ to MEN!!! take this track to a whole new level,0.0,23
"no words to describe 
love u puther😘💜",0.4588,9
omg i love this music !! you are the best,0.8745,11
"ow i love this song, the sound so good like a gold no its like diamond",0.9287,17
pretending if i have to go on a long trips on car then you look out the window and you are in this music it’s make you like too deep and still lonely in valentines day,0.1027,38
stop being so talented thanks,0.6779,5
te admiro y kiero ser de grande como tú,0.0,9
this song,0.0,2
this sounds like a Christmas song,0.3612,6
throwback to the 90s,0.0,4
very goob voice and music,0.0,5
wow just wow,0.8225,3
wow... awesome song..<3,0.6249,6
yanni,0.0,1
you brazil tô assist,0.0,4
شي يجنن واو فعلا هذا هو تشارلي بوذ ❤️,0.0,10
อันโกะเป็นลูกคนเดียวหนึ่งเดียวในโลกไม่มีใครเหมือนมีคนเดียวในไทยเจ้าหญิงแห่งญี่ปุ่น,0.0,36
♥♥♥,0.0,3
ㅆㅅㅌㅊ,0.0,1
断眉真的是很有创作天赋，人也很甜。北美小杰伦。,0.0,6
"綺麗な声だなあ～👍😚
どんな歌詞か分からないけど～切なくなる❤️",0.0,9
"英語は全くわからないし日本語訳もわからないけどとても美しい歌だと思う
もう少し頑張ってみる。この曲で生きる気力が湧いたような気がする。ありがとう。",0.0,7
👍✌😻,0.0,3
"💖💖💖💖💖💖💖💖💖💖💖
Beautiful voice",0.5994,5
💜,0.0,1
😊😁,0.0,2
😍😍,0.0,2
😍😍😍 como eu amo todas as suas músicas,0.0,10
😍😍😍😍😍😍😍❤❤❤❤❤,0.0,6
😍😭😭😭,0.0,4
😘😘😻😻,0.0,4
😛😊,0.0,2
😭😭💔💔😭😭,0.0,6
🤗 (  Bravo guys!),0.0,6
