,sentiment,wordCount
alright now give us ryback,0.25,5
am one of them..,0.0,5
comeBACKjericho,0.0,1
congrats wwe,0.5267,2
congratulations wwe,0.5994,2
crying tonight 😟😟😟,-0.4767,5
finally,0.0,1
first I subscribe WWE YouTube channel it's was just 5.5m subscribers,0.0,12
first of all WWE Congratulations and I subscribed because I AM THE BEST IN THE WORLD and I hope that you will bring CM PUNK back Thank You,0.9353,28
for some reason i got fooled 2:22 i actually thought it was dolph ziggler lmao;D,-0.3818,16
gained 2 million just in a year,0.3818,7
great to see Santino,0.6249,4
guys can you sub to me ? I'll return the favour 😉😉😉,0.4404,14
https://youtu.be/VNahymbrxS4,0.0,1
i love wwwe so much,0.6369,5
my dream i meet alexa and kath kelly,0.25,8
nobody watches the wwe network anyway and you know it,0.0,10
ok  now lets unsub until they go down to 19k sub,0.296,11
only thing you proved is how dumb you are if you really think i didnt answer your question,-0.5106,18
state of union address. hello my fellow Americans. we are officially morons. thank you and have a goodnight.,0.0516,22
sub I'll sub back,0.0,4
subscribers mean nothing. how many views do you get weekly. that's what matters,0.0258,15
we are wwe,0.0,3
who plays wwe here,0.25,4
wow,0.5859,1
you people are idiots. wwe sucked since 2009. stop congratulating. stop subbing. how will wwe be good again if you stupid posers keep supporting the mediocrity?,-0.6486,31
¡Muchas felicidades! :v,0.0,6
ебать коня в очко!,0.0,5
チンゲ TV nope,0.0,3
😂 santino 😂,0.0,3
😎,0.0,1
