,sentiment,wordCount
What a shame. I love Amber and everything she does but frankly this video doesn't do the song justice :/,0.4678,21
When i first saw amber i was thinking if she is a boy and i really want to be like her she is so good for me she is just so perfect and pretty ❤️fighting lowe you so much 💖💖,0.948,43
"When i watched for the furst time this video i thought amber was a guy im so sorry but dont leave f(x) or anything idk how to act when one of the most precious group or can i say my chilhood girlgroup gonna disband it will hurt so much.
https://youtu.be/TGQ33umt9ls",0.0363,54
"When will they do comeback as a whole group?   
MISSED THEM SO MUCH💕💕",-0.4466,16
Who dislike this master piece huh? Come fight me biatches,-0.6369,11
"Why does most SM songs never have English captions?
Is it like warding off international fans to shoo off?",0.4329,21
Why does this song not have a 100 million views???!,0.0,14
Woooooo!!! Love it. !!!!,0.7482,10
"Would anyone mind to check out my English cover of this song? I really want some feedback on how to improve and it would be greatly appreciated!! :)

https://www.youtube.com/watch?v=L6bOQJ6TPOA&t=66s",0.9064,32
"Wow, guys. You are awesome!!!!! Choreography is superb. Song is amazing!! Love ya!",0.9588,22
YAS MY SUNYOUNG QUEEN! 👑👏💕,0.0,8
"Yasmin Rodrigues Da Rocha  here are the Luna's stans. In fact, I love everyone in the f(x). 
But personally for me - Luna is my beloved by my favorites. 💕",0.8834,37
after listening to this song over and over it just became sexier every time damn,-0.4019,15
"akhyar rijal    if you have in mind Lee Donghae. Personally, I find very little resemblance.",0.0,18
"akhyar rijal - Well her, Donghae, and Jonghyun from Shinee are known as the Dino siblings of SM because of their jawlines. Actually Amber & Jonghyun look more like twin siblings. May he rest in peace.",0.8122,41
am I the only one who heard luna whisper *you're so deep baby*,0.0,15
amber X luna😍😘😍😘,0.0,7
amber boy or Girl?,0.0,5
amber hotie,0.0,2
amber is so hot holy shit,-0.5945,6
amber luna,0.0,2
amber 💖💖💖💖,0.0,4
ambers singing voice gives me the chills,0.0,7
amber😍😘😍😘,0.0,5
can i just say f(x) hasn’t made a comeback since i was a freshman in high school......now i’m a junior about to be a senior and i still am waiting...hopefully they’ll do something for their 10th anniversary,0.0,50
"coreography complete, PLEASEE!!!!",0.0,7
creo que me enamore... raios XD,0.6739,7
damn i love that dance,0.3612,5
f(x) PLEASE COME BACK!!!!😭😭😭😭😭,0.6371,13
f(x) comeback 2 Amber and Luna Live  💪🏻 💃🏻 🕺🏻 🏃🏻‍♂️ 🏃🏻‍♀️🎉🎉🎉🎉🎉👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖,0.0,82
"functionlove.net is a great  unofficial fansite. Check out their official instagram :  @fx.official . I think they might have an official Facebook and twitter, not too sure tho.",0.4833,33
fx come back pls tf,0.0772,5
hey i just found a web that literally stream a video on loop: http://youloop.org/ its more effective and just leave the tab open and it also counted for you how many time it has been lopped,0.4927,37
"hey. umm 3.5mil. fighting. come on fam. by next week. they deserve it. SM will never have a full comeback if we dont put it in. t dowsnt make sense investing in something if its not at least proofitable or doesnt get recognised well enough. FX is the group that got me into Kpop. and im leaving with them.plz fam. lets do this. by the way. any fx fnsites. ?????
20118 fighting",-0.7766,88
"https://youtu.be/CJARCe-5MnI 
Blah Blah
:“hazme tuya pues que rico"" 
K-pop , girl  group",-0.2023,15
i love amber 😍😍😍😍😍,0.6369,6
i love this so so much!!,0.6988,8
i love this song so muchH,0.6369,6
i love you legends,0.6369,4
"i'm in love with amber, she's so hot",0.6369,9
is good,0.4404,2
ivan cho i dont think im si good at leading  but if you know anyone willing to take the lead in. We can have a Playlist and have it play. When i wake up mine plays until I'm ready to go work. So majority of their songs gets played. Its what i always do. And i think they said you must always delete it from history before you watch it again.,0.9169,77
ivan cho let’s hope!,0.4926,7
ivan cho ok. Ill try it on my laptop. Lets donthis for our girls. 😊,-0.1531,18
"ivan cho really? i didnt know that, i usually use that whenever i stream videos on loop. i guess i have to try it first but thanks for the heads up!",0.63,35
la neta es que me cnfundio esta cancion' como un hombre adla como mujer o alcaso esa mujer se biste como hombre comente para que yo sepa es que estoy confundida,0.0,32
luna is so pretty!!!!!!! and this is so lit its addicting also amber thooooo,0.0,17
luna so beautiful,0.6361,3
lunber♥,0.0,2
"me confunde más tu ortografía, no sé si comentó un perro o qué? 🤔🤔🤔🤔",-0.296,18
ok doing it now thanks,0.6249,5
omg amber i'm dead,-0.6486,4
"savannah lex
Thanks for the link. I'll check it out. Check it out too. The only way to check is on your own video. Check for at least a few days. You have to see if there is a freezing of the views.  :)",0.6705,50
savannah lex     at the moment everything that gives the views is good. But test it so you really know how many views you get :),0.7096,26
"savannah lex   I forgot to mention something important. Set the cache to the minimum size. This helps to get some additional views. If you use Firefox try through a private window. If you get more than 30% it will be very good. Problem of Loop's method with a playlist of the same clips (youloop.org -automatic reloading of a page) quickly freeze views. If you have more time, test how many views you can get before freezing views. The bad thing is that the freezing of the views lasts for hours.",-0.1243,103
"savannah lex  Hello :)
I tested the link you sent me. Of 100 generated views (with youloop.org) I have 23 views counted. These are 23%.  This works by method - reloading the page. Or similar to the playlist of the one same video.  
Please check with you how it works. Upload your own video and test it. This is the only way to check how if something works.  If there is any result write to me. Thanks in advance.  :)",0.8807,93
so coooollll..i need more of amber,0.0,8
"so many coments about amber, were is luna stans???💕",0.0,14
"so, when's f(lunber) subunit gonna happen?",0.0,11
sounds good.,0.4404,3
"stage presence,  pls 

comeback please",0.3818,6
super :D,0.8374,2
the fact that this doesn't have at least 50m views is offensive,-0.4588,12
they both did perfect in this!!!!!!!!,0.7067,9
umberー闇があるからそれ気をつけて,0.0,1
"what I noticed that the playlist does not just contain their new video. The playlist alternates the new video and another group video.
Еvery second video is the new video.
In my view, the general rules for streaming should also be followed:
Resolution greater than 480p.
Sound over 50%
The browser may be set to not remember the history.
I need to check how the cache can be automatically cleared. (I still do not know how)",0.4404,87
"what's this song about? Honestly, every time I listen to it I think it's dirty",0.0258,17
would love to see Amber and Luna dance more together,0.6369,10
yessssz,0.0,1
ي جعلني😍😍😍😍😫😫😫😍😍😍😍😍😍😍😫😫😫💔💔💔,0.0,17
✨✨✨,0.0,3
❤,0.0,1
❤❤❤❤ perfeitas.,0.0,5
"『KanraTricx』   I'm glad you liked this video. I'm glad you appreciated the talents of Amber and Luna. 😊
But for the question of 100 million views, it's hard to answer. There are videos that have more than 300 million views  and personally I only looked at them once and did not repeat. There are videos I personally consider a masterpiece,  but in  two years they have just 1 million views.",0.8555,79
カムバックしてください😭,0.0,2
노래 존나 좋다,0.0,3
루나,0.0,1
멋있어 노래도 좋아 f(x)컴백은 언제죠,0.0,9
엠버,0.0,1
"정수민 
Amber is a girl. Or if we're more accurate - she's a Tomboy. She does not like typical women's clothes. She likes to dress sporty. Here's  this link might be interesting:
http://www.kpopstarz.com/articles/49113/20131114/f-x-amber-krystal-sulli-luna-victoria-henry.htm
A fact, every K-POP girl is trying to look like a princess. Our girl Amber has built a much more interesting and unique image. Princesses in K-POP too much, Amber unique and extraordinary.",0.6098,76
ａｍｂｅｒ　ｓｈｏｕｌｄ　ｓｉｎｇ　ｍｏｒｅ　ｅｎｇｌｉｓｈ　ｓｏｎｇｓ，　ｈｅｒ　ｅｎｇｌｉｓｈ　ｓｏｕｎｇｓ　ｓｏｕｎｄ　ｓｏ　ｄｒｅａｍｙ,0.0,13
ｒｅａｌｌｙ　ｌｏｖｅ　ａｍｂｅｒｓ　ｖｏｉｃｅ,0.0,4
"💕  232,026 likes  💕  3,300,056 views  💕  Please Keep Streaming  💕",0.6249,13
"💕  235,511 likes   💕    3,501,767 views    💕    Let's make 4 millions views    💕",0.4215,15
"💕  3,400,116 views  💕  Please Keep Streaming  💕",0.3182,10
💕💕,0.0,2
💜,0.0,1
💜💜,0.0,2
😁NICE😁,0.0,3
😃💕💜💜,0.0,4
😍😘👍👌💪👏💓💕💖💞💝💜💛💚💙💗💋💋💐💐💐🌸🌹🌺🌻🌼💮,0.0,27
