,sentiment,wordCount
TEAM REMY  all day 🔥🔥🔥🔥🔥🔥🔥. REAL RAP,0.0,10
THIS IS STRAIGHT FIRE I don't care Remy Ma  buy youtube views from *AUTHENTIC* *Views* *dot* *com*,-0.4815,25
THIS SHIT WACK💁😐😂😂😂😂🤔💀🙅,-0.5574,11
Tey tey tey tey tey tey *Brasil*,0.0,9
The beat is great freestyle material,0.7003,6
The beginning sounds like Mary j blige ft lil Kim I CAN LOVE YOU,0.8143,14
"The old school and the new school don't mix! That old sample is hot, but that beat is garbage.",0.0,22
The original  still better,0.6369,4
The song is fire this is Lil Kim's beat right cuz I heard this beat back in the day.,-0.34,20
Them Deep Adlibs Though 🔥🔥🔥 #QB 👑🐝,0.0,10
"These women are doing a waaaay better,harder, tougher  diss track then male mcs now  of days....",0.1779,20
This a classic cant nobody touch but only the queen bee,0.0,11
This crank fr 💯,0.0,4
This is hip hop,0.0,4
This is trash.,0.0,4
This is what's wrong with society they never wanna see a strong female actually spitting real bars they with all that feminist bullshit like even how good rem is she could never win because of this persona they don't want hardcore female and rem got a strong personality that's very fucked up that's why them bitches never really rap they just use a nice beat and boom they on top,-0.945,70
This isn't like what I expected,-0.2755,6
This shit hot,-0.5574,3
This shit sooo fire,-0.7184,4
This shit went hard as fuck!! No surprise this was so slept on considering it wasn't bubble gum flavored gimmick. Real music lovers and hip hop heads know what's up though.,-0.6988,35
This shyt 💯⛦⛦⛦⛦,0.0,6
"This song is a sample of the Mary J. Blige and Lil Kim song, which was also a sample of Lil Kim's song Queen Bitch. It is the lyrics ""I can love you better than she can"" in reverse.",0.5106,45
This song is 🔥,0.0,4
This song sucks cockkkk,-0.3612,4
This was the shit. Remmmmy get it mama,0.6124,9
Tiffany Rayne but I hear some people say it was a diss towards Nicki I wasn't sure so that's why I've said that,-0.3491,23
Tiffany Rayne ok,0.296,3
Trash asf PERIODT!!!,0.0,6
Tune,0.0,1
"UTUBE LET MYY COMMENT GO...HAHAHA HAHAHA COMPETITION
SHE CAME DOWN ON NIK
IM COMING DOWN ON HER HIM...HAHAHA HAHAHA HAHAHA HAHAHA HAHAHA LET DA COMMENT GO...SHE GOT OPTIONS...WACK...LET DA COMMENT GO....
I CAN HANDLE IT
DEDEMUTHAFUKINBLASS DEDE BLASS THE BLACK MADONNA",0.9584,52
Uh uh uh,0.0,3
Ummmm wz up wit the evil backwards song at the start Remmyyy 🤔🤔🤔🤔🤔,-0.6597,15
Victor Hernandez,0.0,2
Wack,0.0,1
Way too hard!!!!,0.0,6
What is the song in the very beginning ? Is that a real song?,0.0,15
What's that track playing in the beginning of the song? The backwards joint.,0.2023,15
When kids don’t know that this is actually lil Kim’s song from the 90s,0.0,18
Wonderful song but lil kim was hard to understand,0.1901,9
Wow🙏🏿🔥🌈,0.0,5
YESSSSSS BIIIIIIIIIIIITCH!!!! Listenin to this joint while I'm vaping some loud.... #WAKEMEUP #EARLY,0.0,17
Ya bishes betta slay,0.0,4
You bitches ain’t humble enough,-0.5994,7
aint lil kim doing a remix?,0.0,7
akon can sing,0.0,3
amarri batti that's cuz it is 😎,0.0,7
copa  vacia El jefe  y  su grupo,0.0,7
"damnnnnnnnnnnnn this is fire, and I'm a barb",-0.34,9
darlene collins No prob😄,-0.296,5
don't come for remy you will get dragged,-0.0516,8
"don't like the intro, it's creepy as hell xD",-0.4423,10
fire,-0.34,1
hella cool,0.3804,2
http://JobZipo.com/?refer=20724,0.0,1
http://dollarstrue.com/?refer=998,0.0,1
https://www.wlyrics.com/lyrics/remy-ma/wake-me-up-feat-lil-kim,0.0,1
https://www.youtube.com/watch?v=mwYo2rAl2n8,0.0,1
"https://youtu.be/S3XWZNNsgGc
Remix",0.0,2
i bet no one listened to this more than once,-0.296,10
if u dont kno lil kim hardcore freestyle u in the wrong place..,-0.34,14
"ima jus say nobody rappin like Rem!nobody want it wit her,so i dont even know why they be thankin they do...get that money",0.4753,29
intelligent,0.4588,1
killed it. nikki manaj died when this song got released. RIP,-0.8442,13
lot of money honey lol,0.4215,5
luv it,0.0,2
my bitch got me in my bag wit this shit 🔥🔥🔥🔥🔥,-0.8422,13
my favorite song my shit this song woke me up I can play this all day all night 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.2023,21
o3zero3 Mary j blige I can love you better. The sample for this song,0.7964,15
obviously throwin Nicki Jabs,0.0,4
oh my god REMI,0.2732,4
queens of queens,0.0,3
reeemmmmmy 🔥🔥🔥,0.0,4
she snapped stop cappin,-0.296,4
shit go hard asf!!! bow bow bow!!,-0.7326,12
this is straight garbage. y'all wait till nicki drop another fire. these lame rappers should be careful now coz nicki will come for you,-0.5859,26
this is 🔥🔥🔥,0.0,5
this is 🔥🔥🔥🔥,0.0,5
this my bf page but this is like the only Remy ma song I Like This Go Hard,0.7096,18
this shit wack,-0.5574,3
wack track like this only get weaker,-0.1027,7
wake me upppp,0.0,3
who lol?,0.4215,3
who yo auntie lil kim,0.0,5
why cant we convert this somg to mp3 smfh,0.0,9
y'all really going to act like that break towards the end don't sound like Lil Wayne Auto Tunes? lol smh,0.6705,21
yesssss come thru REM!!!,0.0,7
you bitches ain't humble enough,-0.5994,5
❤ love you kim and remy,0.6369,6
🐯,0.0,1
👑,0.0,1
👑🐝&👑remy🔥🔥🔥🔥,0.0,8
👑👑👑👑👑🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.0,6
💣💣💣💣💣💣,0.0,3
💥💥💥💥💥💥💥💥💥,0.0,3
🔥💯♥️😩🔥♥️🙌🏽🙌🏽🙌🏽 amazing,0.5859,15
🔥🔥🔥,0.0,3
🔥🔥🔥 BROOKLYN and the BX,0.0,7
🔥🔥🔥💃💃💃,0.0,6
🔥🔥🔥🔥,0.0,3
🔥🔥🔥🔥  legendary!!!!! Hip hop needed this 🙌🏽🙌🏽🙌🏽🙌🏽🙌🏽,0.0,21
🔥🔥🔥🔥🔥,0.0,3
🔥🔥🔥🔥🔥🔥👏🏽👏🏽👏🏽,0.0,9
🔥🔥🔥🔥🔥🔥💯💯,0.0,5
🔥🔥🔥🔥🔥🔥🔥,0.0,3
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.0,3
🔥🤛🏽💯,0.0,4
😂😂😂😂😂 wtf is this?,-0.5859,7
😍😍😍😍😍😍Temy and Kim but I think Kim should of had an verse omg but this is pure music to my ears.,0.0,25
😘😘💓,0.0,3
