,sentiment,wordCount
i subscribers to Both of you,0.0,6
im sorry     really really sorry,-0.1531,5
love,0.6369,1
my 2 fav youtubers filming a collab=life complete🙌🏻,0.4588,12
my friends dads daughter REALLY!!,0.5696,7
my friends dads daughter...,0.4767,5
nn,0.0,1
this is random but this video was out on jin's birthday in america (btw any army),0.0,18
this is the second time i've watched this and it's still so smart and witty! onya lilly,0.5836,18
this video is an actual representation of fandoms 😂,0.0,9
this was posted on my bday best gift,0.7964,8
witty damn,-0.4019,2
wouldn't your friends Dad's daughter be just your friend's sister?,-0.3724,11
your friends dads daughter is your friend,0.743,7
‘My friend’s dad’s daughter’ So... your friend’s sister? 😂😂😂😂💕💕,0.0,23
“Friend’s Dad’s daughter”,0.0,9
"“Her friends Dads daughter”

it could be her sister or half sister. 😂🤧💞",0.4767,18
“My friends dads daughters” wouldn’t that be her or her sister,0.4767,15
"“My friends dads daughter” WHAT 

That’s her friend or her friends sister",0.8555,16
“My friends dads daughter” isn’t that her friend or just her friends sister idk 😆,0.8402,19
“My friends dads daughter” 😂,0.4767,7
“My friends dads daughter”-Alisha Marie😂 1:42,0.4767,11
“My friends dads duaghter”.... so your friends sister,0.7351,11
“My friends dad’s daughter”,0.4767,8
“My friend’s dad’s daughter”,0.0,10
“My friend’s dad’s daughter” anyone notice anything 😂,0.0,14
😀😀😀😀😀😍😍😍😍🙃😌,0.0,8
😁😁😁 good script! Ha ha how many restaurant looking backgrounds can you have!,0.8065,17
😂😂😂😂😂,0.0,3
🤣🤣,0.0,2
