,sentiment,wordCount
"YESS LET'S GO IM JAEBUM, CHIC AND SEXY LEADER",0.6705,10
YESSS!!!!! BTS A.R.M.Y WHERE U AT ????? I love them so much ❤️❤️❤️❤️❤️❤️,0.8089,35
Yasssss! I love MT news! Thank you for doing it again!!!!!,0.8346,16
Yay my name is Jessica,0.5267,5
Yay!I'm glad MT news is back!,0.555,9
Yes I like ur hair Jenny😂,0.6369,7
Yes it back!,0.4574,4
"Yes! ROSE! Nessa is so hilarious as Rose! Roni was on the verge of cracking up so many times.Whenever Roni laughs, it makes me laugh.",0.9309,30
"Yes!!! MT News by far the best segment, i like this one so much, i was laughing so hard xD",0.9513,25
You are so funny I love you from mollie,0.8489,9
You guys are so creative,0.5777,5
You guys are so funny I love you guys!!!!❤️❤️😘😘😘😘,0.8857,19
You guys know GOT7's JB!!!!,0.0,11
You should add a cooking segment to Mt news,0.0,9
You should make a where's my Romeo next year please,0.3182,10
"ahh they know about JB, i follow them on instagram and they follow many kpop idols ^ ^",0.0,19
for the people who are seeing the comments i hope you have good day,0.7003,14
hey my name is JESSICA!! why would they bully me?,-0.5837,13
hi vanessa hi veronica!!!!!!,0.0,7
how can the Merrell twins be so funny and pretty and kind and cool,0.917,14
i got shook when they showed Jaebum.i forgot that they are also kpop trash like me. HAHAHAHAHA,0.2732,20
i realized why you never learn anything from this news station. because it is e[M]p[T]y NEWS,0.0,25
i sCREAMED WHEN I SAW JAEBUM,-0.3182,6
"if you open the captions , its says ''i farted before this video'' its HALARIOUS",0.0,19
im jaebum!😍😚🌸,0.0,6
kylie Jenner wasn't cold she was pregnant,0.0,7
lol,0.4215,1
roni trying not to laugh,-0.4449,5
rrraaaaaiiiiiiinnnnnnyyyyyyyy😂😂😂,0.0,4
"thanks to me I asked them to do another one







jk I know she never sees my comment",0.5859,18
very sweet ❤️ Very cute,0.764,6
woozy same haha,0.4588,3
yas mic mic bungee,0.0,4
“NESSA? I AM ROSE ROSENBLITZ AND I AM FiGHTING YOU TO THE DEATH!” 😂😂,-0.4199,19
😂,0.0,1
😂😂😂,0.0,3
😂😂😂😂😂lol lol lol lol!!!,0.851,10
🚮,0.0,1
